VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX631301_Military_Service,Have you ever served in the U.S. Military?,DCW_631301.doc,enumerated,,,,,,,PhenX,PX631301010000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX631301_Military_Service_Branch_Army,In which branch of the service did you serve? Army,DCW_631301.doc,enumerated,,,,,,,PhenX,PX631301020000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX631301_Military_Service_Branch_NationalGuard,In which branch of the service did you serve? National Guard,DCW_631301.doc,enumerated,,,,,,,PhenX,PX631301030000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX631301_Military_Service_Branch_Navy,In which branch of the service did you serve?  Navy,DCW_631301.doc,enumerated,,,,,,,PhenX,PX631301040000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX631301_Military_Service_Branch_MerchantMarines,In which branch of the service did you serve? Merchant Marines,DCW_631301.doc,enumerated,,,,,,,PhenX,PX631301050000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX631301_Military_Service_Branch_AirForce,In which branch of the service did you serve? Air Force,DCW_631301.doc,enumerated,,,,,,,PhenX,PX631301060000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX631301_Military_Service_Branch_NOAA,In which branch of the service did you serve? NOAA,DCW_631301.doc,enumerated,,,,,,,PhenX,PX631301070000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX631301_Military_Service_Branch_MarineCorps,In which branch of the service did you serve? Marine Corps,DCW_631301.doc,enumerated,,,,,,,PhenX,PX631301080000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX631301_Military_Service_Branch_PublicHealth,In which branch of the service did you serve? Public Health Sevice,DCW_631301.doc,enumerated,,,,,,,PhenX,PX631301090000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX631301_Military_Service_Branch_CoastGuard,In which branch of the service did you serve? Coast Guard,DCW_631301.doc,enumerated,,,,,,,PhenX,PX631301100000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX631301_Military_Service_Branch_CoastGuardReserves,In which branch of the service did you serve? Coast Guard Reserves,DCW_631301.doc,enumerated,,,,,,,PhenX,PX631301110000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX631301_Military_Service_Years_Active_Service,Years of Active Duty Service,DCW_631301.doc,integer,Years,,,,,,PhenX,PX631301120000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX631301_Military_Service_Months_Active_Service,Months of Active Duty Service,DCW_631301.doc,integer,Months,,,,,,PhenX,PX631301130000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX631301_Military_Service_Years_Reserve_Service,Years of Reserve/Guard Service,DCW_631301.doc,integer,Years,,,,,,PhenX,PX631301140000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX631301_Military_Service_Months_Reserve_Service,Months of Reserve/Guard Service,DCW_631301.doc,integer,Months,,,,,,PhenX,PX631301150000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX631301_Military_Service_2001orLater,When did you serve? September 2001 or later,DCW_631301.doc,enumerated,,,,,,,PhenX,PX631301160000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX631301_Military_Service_1990_2001,When did you serve? August 1990 to August 2001 (includes Gulf War),DCW_631301.doc,enumerated,,,,,,,PhenX,PX631301170000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
