VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120901_Easy_To_Read_Facial_Expression,I find it easy to work out what someone is thinking or feeling just by looking at their face.,DCW_120901.doc,enumerated,,,,,,,PhenX,PX120901360000,,,,,Definitely agree,Slightly agree,Slightly disagree,Definitely disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120901_Easy_To_Switch_After_Interruption,"If there is an interruption, I can switch back to what I was doing very quickly.",DCW_120901.doc,enumerated,,,,,,,PhenX,PX120901370000,,,,,Definitely agree,Slightly agree,Slightly disagree,Definitely disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120901_Good_At_Chitchat,I am good at social chit-chat.,DCW_120901.doc,enumerated,,,,,,,PhenX,PX120901380000,,,,,Definitely agree,Slightly agree,Slightly disagree,Definitely disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120901_Go_On_About_One_Thing,People often tell me that I keep going on and on about the same thing.,DCW_120901.doc,enumerated,,,,,,,PhenX,PX120901390000,,,,,Definitely agree,Slightly agree,Slightly disagree,Definitely disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120901_Pretend_With_Other_Children,"When I was young, I used to enjoy playing games involving pretending with other children.",DCW_120901.doc,enumerated,,,,,,,PhenX,PX120901400000,,,,,Definitely agree,Slightly agree,Slightly disagree,Definitely disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120901_Collect_Categories,"I like to collect information about categories of things (e.g. types of car, types of bird, types of train, types of plant, etc.).",DCW_120901.doc,enumerated,,,,,,,PhenX,PX120901410000,,,,,Definitely agree,Slightly agree,Slightly disagree,Definitely disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120901_Difficulty_Imagining_Being_Someone_Else,I find it difficult to imagine what it would be like to be someone else.,DCW_120901.doc,enumerated,,,,,,,PhenX,PX120901420000,,,,,Definitely agree,Slightly agree,Slightly disagree,Definitely disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120901_Enjoy_Planning_Activities,I like to plan any activities I participate in carefully.,DCW_120901.doc,enumerated,,,,,,,PhenX,PX120901430000,,,,,Definitely agree,Slightly agree,Slightly disagree,Definitely disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120901_Enjoy_Social_Occasions,I enjoy social occasions.,DCW_120901.doc,enumerated,,,,,,,PhenX,PX120901440000,,,,,Definitely agree,Slightly agree,Slightly disagree,Definitely disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120901_Difficulty_Working_Out_Intentions,I find it difficult to work out people's intentions.,DCW_120901.doc,enumerated,,,,,,,PhenX,PX120901450000,,,,,Definitely agree,Slightly agree,Slightly disagree,Definitely disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120901_Anxious_New_Situations,New situations make me anxious.,DCW_120901.doc,enumerated,,,,,,,PhenX,PX120901460000,,,,,Definitely agree,Slightly agree,Slightly disagree,Definitely disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120901_Enjoy_Meeting_New_People,I enjoy meeting new people.,DCW_120901.doc,enumerated,,,,,,,PhenX,PX120901470000,,,,,Definitely agree,Slightly agree,Slightly disagree,Definitely disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120901_Good_Diplomat,I am a good diplomat.,DCW_120901.doc,enumerated,,,,,,,PhenX,PX120901480000,,,,,Definitely agree,Slightly agree,Slightly disagree,Definitely disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120901_Difficulty_Remembering_Birth_Dates,I am not very good at remembering people's date of birth.,DCW_120901.doc,enumerated,,,,,,,PhenX,PX120901490000,,,,,Definitely agree,Slightly agree,Slightly disagree,Definitely disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120901_Easy_To_Play_Pretend_Games,I find it very easy to play games with children that involve pretending.,DCW_120901.doc,enumerated,,,,,,,PhenX,PX120901500000,,,,,Definitely agree,Slightly agree,Slightly disagree,Definitely disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
