VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX210201_Mother_Education,"This question is about the woman who functions as a mother in the respondent's household; she could be the biological mother, step mother, foster mother, or adoptive mother, or perhaps a grandmother or aunt. If there is no such woman, the section is skipped.  How far in school did she go?",DCW_210201.doc,encoded values,,,,,R = respondent,,PhenX,PX210201010000,,,,,1 = eighth grade or less,"2 = more than eighth grade, but did not graduate from high school","3 = went to a business, trade, or vocational school instead of high school",4 = high school graduate,5 = completed a GED,"6 = went to a business, trade, or vocational school after high school","7 = went to college, but did not graduate",8 = graduated from a college or university,9 = professional training beyond a four-year college or university,10 = he/she never went to school,"11 = he/she went to school, but R doesn't know what level",12 = R doesn't know if she went to school,96 = refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX210201_Father_Education,"This question is about the man who functions as a father in the respondent's household. If there is no such man, the section is skipped.  How far in school did he go?",DCW_210201.doc,encoded values,,,,,R = respondent,,PhenX,PX210201020000,,,,,1 = eighth grade or less,"2 = more than eighth grade, but did not graduate from high school","3 = went to a business, trade, or vocational school instead of high school",4 = high school graduate,5 = completed a GED,"6 = went to a business, trade, or vocational school after high school","7 = went to college, but did not graduate",8 = graduated from a college or university,9 = professional training beyond a four-year college or university,10 = he/she never went to school,"11 = he/she went to school, but R doesn't know what level",12 = R doesn't know if she went to school,96 = refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
