VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX150601_Travel_Weekday_Hours,Please estimate how many hours you spend SITTING EACH DAY in the following situations:  While traveling to and from places  On a WEEK day,DCW_150601.doc,integer,hour,,,,,,PhenX,PX150601010100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX150601_Travel_Weekday_Minutes,Please estimate how many hours you spend SITTING EACH DAY in the following situations:  While traveling to and from places  On a WEEK day,DCW_150601.doc,integer,minute,,,,,,PhenX,PX150601010200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX150601_Travel_Weekend_Hours,Please estimate how many hours you spend SITTING EACH DAY in the following situations:  While traveling to and from places  On a WEEKEND day,DCW_150601.doc,integer,hour,,,,,,PhenX,PX150601010300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX150601_Travel_Weekend_Minutes,Please estimate how many hours you spend SITTING EACH DAY in the following situations:  While traveling to and from places  On a WEEKEND day,DCW_150601.doc,integer,minute,,,,,,PhenX,PX150601010400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX150601_Work_Weekday_Hours,Please estimate how many hours you spend SITTING EACH DAY in the following situations:  While at work  On a WEEK day,DCW_150601.doc,integer,hour,,,,,,PhenX,PX150601020100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX150601_Work_Weekday_Minutes,Please estimate how many hours you spend SITTING EACH DAY in the following situations:  While at work  On a WEEK day,DCW_150601.doc,integer,minute,,,,,,PhenX,PX150601020200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX150601_Work_Weekend_Hours,Please estimate how many hours you spend SITTING EACH DAY in the following situations:  While at work  On a WEEKEND day,DCW_150601.doc,integer,hour,,,,,,PhenX,PX150601020300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX150601_Work_Weekend_Minutes,Please estimate how many hours you spend SITTING EACH DAY in the following situations:  While at work  On a WEEKEND day,DCW_150601.doc,integer,minute,,,,,,PhenX,PX150601020400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX150601_Television_Weekday_Hours,Please estimate how many hours you spend SITTING EACH DAY in the following situations:  While watching television  On a WEEK day,DCW_150601.doc,integer,hour,,,,,,PhenX,PX150601030100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX150601_Television_Weekday_Minutes,Please estimate how many hours you spend SITTING EACH DAY in the following situations:  While watching television  On a WEEK day,DCW_150601.doc,integer,minute,,,,,,PhenX,PX150601030200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
