VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX740903_Selfreported_Methodof_Purchase_Dissolvable,How [do/did] you usually buy dissolvable tobacco for yourself? Is it…,DCW_740903.doc,encoded values,,,,,skip logic,ASK if current user and former user 12-month,PhenX,PX740903010000,,,,,1 = In person,2 = From the internet,3 = By telephone,4 = I [do|did] not buy my own dissolvable tobacco,(-8) = DON'T KNOW,(-7) = REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX740903_Selfreported_Locationof_Purchase_Dissolvable,[Do/Did] you usually buy dissolvable tobacco...?,DCW_740903.doc,encoded values,,,,,skip logic,ASK IF Q1=1,PhenX,PX740903020000,,,,,1 = In your own state,2 = In another state,3 = Outside the US,(-8) = DON'T KNOW,(-7) = REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX740903_Selfreported_Locationof_Vendor_Dissolvable,Where [do/did] you buy your dissolvable tobacco most of the time?,DCW_740903.doc,encoded values,,,,,skip logic,ASK IF Q1=1,PhenX,PX740903030100,,,,,1 = A convenience store or gas station,"2 = A supermarket, grocery store, or drug store","3 = A warehouse club, such as Sam's or Costco","4 = A smoke shop, tobacco specialty store, or tobacco outlet store",5 = A duty-free shop or military commisionary,"6 = A bar, pub, restaurant, or casino",7 = A friend or relative,8 = A swap meet or flea market,9 = A store on an Indian reservation,10 = A liquor store,(-8) = DON'T KNOW,(-7) = REFUSED,(-7) = REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX740903_Selfreported_Locationof_Vendor_Dissolvable_Othervendor,Where [do/did] you buy your dissolvable tobacco most of the time?,DCW_740903.doc,string,,,,,skip logic,ASK IF Q1=1,PhenX,PX740903030201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX740903_Selfreported_Locationof_Vendor_Dissolvable_Othervendorencoded,Where [do/did] you buy your dissolvable tobacco most of the time?,DCW_740903.doc,encoded values,,,,,skip logic,ASK IF Q1=1,PhenX,PX740903030202,,,,,11 = Or somewhere else SPECIFY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
