VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX181202_Broke_Into_Building,"How many times in the last year did you break into, or try to break into a building, to steal something?",DCW_181202.doc,integer,,1,700,,,,PhenX,PX181202060000,,,,,1..700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX181202_Broke_Into_Building_Coded,"How many times in the last year did you break into, or try to break into a building, to steal something?",DCW_181202.doc,encoded values,,,,,,,PhenX,PX181202060100,,,,,000 = respondent did not engage in behavior in the past year,001 - 700 = number of times,777 = don't know,999 = missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX181202_Stolen_$5_Or_Less,"How many times in the last year did you steal, or try to steal, money or things worth $5 or less?",DCW_181202.doc,integer,,1,700,,,,PhenX,PX181202070000,,,,,1..700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX181202_Stolen_$5_Or_Less_Coded,"How many times in the last year did you steal, or try to steal, money or things worth $5 or less?",DCW_181202.doc,encoded values,,,,,,,PhenX,PX181202070100,,,,,000 = respondent did not engage in behavior in the past year,001 - 700 = number of times,777 = don't know,999 = missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX181202_Stolen_$5_$100,"How many times in the last year did you steal, or try to steal, money or things worth between $5 and $100?",DCW_181202.doc,integer,,1,700,,,,PhenX,PX181202080000,,,,,1..700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX181202_Stolen_$5_$100_Coded,"How many times in the last year did you steal, or try to steal, money or things worth between $5 and $100?",DCW_181202.doc,encoded values,,,,,,,PhenX,PX181202080100,,,,,000 = respondent did not engage in behavior in the past year,001 - 700 = number of times,777 = don't know,999 = missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX181202_Stolen_$100_$500,"How many times in the last year did you steal, or try to steal, money or things worth between $100 and $500?",DCW_181202.doc,integer,,1,700,,,,PhenX,PX181202090000,,,,,1..700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX181202_Stolen_$100_$500_Coded,"How many times in the last year did you steal, or try to steal, money or things worth between $100 and $500?",DCW_181202.doc,encoded values,,,,,,,PhenX,PX181202090100,,,,,000 = respondent did not engage in behavior in the past year,001 - 700 = number of times,777 = don't know,999 = missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX181202_Stolen_Over_$500,"How many times in the last year did you steal, or try to steal, money or things worth over $500?",DCW_181202.doc,integer,,1,700,,,,PhenX,PX181202100000,,,,,1..700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX181202_Stolen_Over_$500_Coded,"How many times in the last year did you steal, or try to steal, money or things worth over $500?",DCW_181202.doc,encoded values,,,,,,,PhenX,PX181202100100,,,,,000 = respondent did not engage in behavior in the past year,001 - 700 = number of times,777 = don't know,999 = missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX181202_Shoplift,How many times in the last year have you taken something from a store without paying for it? (including events you have already told me about).,DCW_181202.doc,integer,,1,700,,,,PhenX,PX181202110000,,,,,1..700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX181202_Shoplift_Coded,How many times in the last year have you taken something from a store without paying for it? (including events you have already told me about).,DCW_181202.doc,encoded values,,,,,,,PhenX,PX181202110100,,,,,000 = respondent did not engage in behavior in the past year,001 - 700 = number of times,777 = don't know,999 = missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX181202_Snatched_Purse_Or_Wallet,"How many times in the last year have you snatched someone's purse or wallet, or picked someone's pocket?",DCW_181202.doc,integer,,1,700,,,,PhenX,PX181202120000,,,,,1..700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX181202_Snatched_Purse_Or_Wallet_Coded,"How many times in the last year have you snatched someone's purse or wallet, or picked someone's pocket?",DCW_181202.doc,encoded values,,,,,,,PhenX,PX181202120100,,,,,000 = respondent did not engage in behavior in the past year,001 - 700 = number of times,777 = don't know,999 = missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX181202_Taken_From_Car,How many times in the last year have you taken something from a car that did not belong to you?,DCW_181202.doc,integer,,1,700,,,,PhenX,PX181202130000,,,,,1..700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX181202_Taken_From_Car_Coded,How many times in the last year have you taken something from a car that did not belong to you?,DCW_181202.doc,encoded values,,,,,,,PhenX,PX181202130100,,,,,000 = respondent did not engage in behavior in the past year,001 - 700 = number of times,777 = don't know,999 = missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX181202_Stolen_Goods,"How many times in the last year have you knowingly bought, sold, or held stolen goods or tried to do any of these things?",DCW_181202.doc,integer,,1,700,,,,PhenX,PX181202140000,,,,,1..700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX181202_Stolen_Goods_Coded,"How many times in the last year have you knowingly bought, sold, or held stolen goods or tried to do any of these things?",DCW_181202.doc,encoded values,,,,,,,PhenX,PX181202140100,,,,,000 = respondent did not engage in behavior in the past year,001 - 700 = number of times,777 = don't know,999 = missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX181202_Converted_A_Vehicle,"How many times in the last year have you converted a vehicle, that is, taken a motor vehicle such as a car or motorcycle for a ride or drive without the owner's permission, when you didn't mean to keep or sell it?",DCW_181202.doc,integer,,1,700,,,,PhenX,PX181202150000,,,,,1..700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX181202_Converted_A_Vehicle_Coded,"How many times in the last year have you converted a vehicle, that is, taken a motor vehicle such as a car or motorcycle for a ride or drive without the owner's permission, when you didn't mean to keep or sell it?",DCW_181202.doc,encoded values,,,,,,,PhenX,PX181202150100,,,,,000 = respondent did not engage in behavior in the past year,001 - 700 = number of times,777 = don't know,999 = missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX181202_StolenMotor_Vehicle,"How many times in the last year have you stolen, or tried to steal, a motor vehicle such as a car or motorcycle to keep or sell?",DCW_181202.doc,integer,,1,700,,,,PhenX,PX181202160000,,,,,1..700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX181202_StolenMotor_Vehicle_Coded,"How many times in the last year have you stolen, or tried to steal, a motor vehicle such as a car or motorcycle to keep or sell?",DCW_181202.doc,encoded values,,,,,,,PhenX,PX181202160100,,,,,000 = respondent did not engage in behavior in the past year,001 - 700 = number of times,777 = don't know,999 = missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX181202_Worthless_Checks,How many times in the last year have you used worthless checks or fake money to pay for something?,DCW_181202.doc,integer,,1,700,,,,PhenX,PX181202170000,,,,,1..700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX181202_Worthless_Checks_Coded,How many times in the last year have you used worthless checks or fake money to pay for something?,DCW_181202.doc,encoded values,,,,,,,PhenX,PX181202170100,,,,,000 = respondent did not engage in behavior in the past year,001 - 700 = number of times,777 = don't know,999 = missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX181202_Credit_Or_Bank_Cards,"How many times in the last year have you used, or tried to use, credit or bank cards for checks without the owner's permission?",DCW_181202.doc,integer,,1,700,,,,PhenX,PX181202180000,,,,,1..700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX181202_Credit_Or_Bank_Cards_Coded,"How many times in the last year have you used, or tried to use, credit or bank cards for checks without the owner's permission?",DCW_181202.doc,encoded values,,,,,,,PhenX,PX181202180100,,,,,000 = respondent did not engage in behavior in the past year,001 - 700 = number of times,777 = don't know,999 = missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX181202_Tried_To_Cheat_Someone,"How many times in the last year have you tried to cheat someone by selling them something that was worthless, or not what you said it was?",DCW_181202.doc,integer,,1,700,,,,PhenX,PX181202190000,,,,,1..700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX181202_Tried_To_Cheat_Someone_Coded,"How many times in the last year have you tried to cheat someone by selling them something that was worthless, or not what you said it was?",DCW_181202.doc,encoded values,,,,,,,PhenX,PX181202190100,,,,,000 = respondent did not engage in behavior in the past year,001 - 700 = number of times,777 = don't know,999 = missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX181202_Attacked_Child,"How many times in the last year have you been so angry with a child that you attacked them with a weapon, or with the idea of seriously hurting them?",DCW_181202.doc,integer,,1,700,,,,PhenX,PX181202200000,,,,,1..700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX181202_Attacked_Child_Coded,"How many times in the last year have you been so angry with a child that you attacked them with a weapon, or with the idea of seriously hurting them?",DCW_181202.doc,encoded values,,,,,,,PhenX,PX181202200100,,,,,000 = respondent did not engage in behavior in the past year,001 - 700 = number of times,777 = don't know,999 = missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX181202_Attacked_Child_Other,How many times in the last year have you been so angry with a child that you hit them (other than the events you just told me about)?,DCW_181202.doc,integer,,1,700,,,,PhenX,PX181202210000,,,,,1..700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX181202_Attacked_Child_Other_Coded,How many times in the last year have you been so angry with a child that you hit them (other than the events you just told me about)?,DCW_181202.doc,encoded values,,,,,,,PhenX,PX181202210100,,,,,000 = respondent did not engage in behavior in the past year,001 - 700 = number of times,777 = don't know,999 = missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX181202_Attacked_Adult_With_Weapon,How many times in the last year have you attacked an adult with a weapon or with the idea of seriously hurting or killing them? (Don't include partners),DCW_181202.doc,integer,,1,700,,,,PhenX,PX181202220000,,,,,1..700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX181202_Attacked_Adult_With_Weapon_Coded,How many times in the last year have you attacked an adult with a weapon or with the idea of seriously hurting or killing them? (Don't include partners),DCW_181202.doc,encoded values,,,,,,,PhenX,PX181202220100,,,,,000 = respondent did not engage in behavior in the past year,001 - 700 = number of times,777 = don't know,999 = missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX181202_Hit_An_Adult,How many times in the last year have you hit an adult with the idea of hurting them? (Don't include partners),DCW_181202.doc,integer,,1,700,,,,PhenX,PX181202230000,,,,,1..700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX181202_Hit_An_Adult_Coded,How many times in the last year have you hit an adult with the idea of hurting them? (Don't include partners),DCW_181202.doc,encoded values,,,,,,,PhenX,PX181202230100,,,,,000 = respondent did not engage in behavior in the past year,001 - 700 = number of times,777 = don't know,999 = missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX181202_Strong_Arm_Methods,"How many times in the last year have you used a weapon, force or strong arm methods to rob a person, shop, bank, or other business?",DCW_181202.doc,integer,,1,700,,,,PhenX,PX181202240000,,,,,1..700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX181202_Strong_Arm_Methods_Coded,"How many times in the last year have you used a weapon, force or strong arm methods to rob a person, shop, bank, or other business?",DCW_181202.doc,encoded values,,,,,,,PhenX,PX181202240100,,,,,000 = respondent did not engage in behavior in the past year,001 - 700 = number of times,777 = don't know,999 = missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX181202_Gang_Fight,How many times in the last year have you been involved in a gang fight?,DCW_181202.doc,integer,,1,700,,,,PhenX,PX181202250000,,,,,1..700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX181202_Gang_Fight_Coded,How many times in the last year have you been involved in a gang fight?,DCW_181202.doc,encoded values,,,,,,,PhenX,PX181202250100,,,,,000 = respondent did not engage in behavior in the past year,001 - 700 = number of times,777 = don't know,999 = missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX181202_Serious_Driving_Offense,"How many times in the last year have you committed a serious driving offense, such as driving while drunk, driving recklessly, or speeding 50 km per hour over the posted speed limit (For example, 150 km/hr [90 mph] in a 100 km/hr [60 mph] zone)?",DCW_181202.doc,integer,,1,700,,,,PhenX,PX181202260000,,,,,1..700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX181202_Serious_Driving_Offense_Coded,"How many times in the last year have you committed a serious driving offense, such as driving while drunk, driving recklessly, or speeding 50 km per hour over the posted speed limit (For example, 150 km/hr [90 mph] in a 100 km/hr [60 mph] zone)?",DCW_181202.doc,encoded values,,,,,,,PhenX,PX181202260100,,,,,000 = respondent did not engage in behavior in the past year,001 - 700 = number of times,777 = don't know,999 = missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX181202_Embezzled_Money,"How many times in the last year have you embezzled money: that means used money entrusted to your care for some purpose not intended? (examples: charity collections, office accounts)",DCW_181202.doc,integer,,1,700,,,,PhenX,PX181202270000,,,,,1..700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX181202_Embezzled_Money_Coded,"How many times in the last year have you embezzled money: that means used money entrusted to your care for some purpose not intended? (examples: charity collections, office accounts)",DCW_181202.doc,encoded values,,,,,,,PhenX,PX181202270100,,,,,000 = respondent did not engage in behavior in the past year,001 - 700 = number of times,777 = don't know,999 = missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX181202_Lied_About_Your_Age,How many times in the last year have you lied about your age?,DCW_181202.doc,integer,,1,700,,,,PhenX,PX181202280000,,,,,1..700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX181202_Lied_About_Your_Age_Coded,How many times in the last year have you lied about your age?,DCW_181202.doc,encoded values,,,,,,,PhenX,PX181202280100,,,,,000 = respondent did not engage in behavior in the past year,001 - 700 = number of times,777 = don't know,999 = missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX181202_Begged_For_Money,How many times in the last year have you begged for money or things from strangers?,DCW_181202.doc,integer,,1,700,,,,PhenX,PX181202290000,,,,,1..700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX181202_Begged_For_Money_Coded,How many times in the last year have you begged for money or things from strangers?,DCW_181202.doc,encoded values,,,,,,,PhenX,PX181202290100,,,,,000 = respondent did not engage in behavior in the past year,001 - 700 = number of times,777 = don't know,999 = missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX181202_Made_Obscene_Telephone_Calls,"How many times in the last year have you made obscene telephone calls, such as calling someone and saying rude things?",DCW_181202.doc,integer,,1,700,,,,PhenX,PX181202300000,,,,,1..700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX181202_Made_Obscene_Telephone_Calls_Coded,"How many times in the last year have you made obscene telephone calls, such as calling someone and saying rude things?",DCW_181202.doc,encoded values,,,,,,,PhenX,PX181202300100,,,,,000 = respondent did not engage in behavior in the past year,001 - 700 = number of times,777 = don't know,999 = missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX181202_Been_Drunk_In_Public,How many times in the last year have you been drunk in a public place?,DCW_181202.doc,integer,,1,700,,,,PhenX,PX181202310000,,,,,1..700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX181202_Been_Drunk_In_Public_Coded,How many times in the last year have you been drunk in a public place?,DCW_181202.doc,encoded values,,,,,,,PhenX,PX181202310100,,,,,000 = respondent did not engage in behavior in the past year,001 - 700 = number of times,777 = don't know,999 = missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX181202_Avoided_Paying,"How many times in the last year have you avoided paying for things such as movies, bus or subway rides, food or computer services?",DCW_181202.doc,integer,,1,700,,,,PhenX,PX181202320000,,,,,1..700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX181202_Avoided_Paying_Coded,"How many times in the last year have you avoided paying for things such as movies, bus or subway rides, food or computer services?",DCW_181202.doc,encoded values,,,,,,,PhenX,PX181202320100,,,,,000 = respondent did not engage in behavior in the past year,001 - 700 = number of times,777 = don't know,999 = missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX181202_Gave_False_Information,"How many times in the last year did you give false information on a tax form, an insurance claim, or on applications for a loan or bank account?",DCW_181202.doc,integer,,1,700,,,,PhenX,PX181202330000,,,,,1..700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX181202_Gave_False_Information_Coded,"How many times in the last year did you give false information on a tax form, an insurance claim, or on applications for a loan or bank account?",DCW_181202.doc,encoded values,,,,,,,PhenX,PX181202330100,,,,,000 = respondent did not engage in behavior in the past year,001 - 700 = number of times,777 = don't know,999 = missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX181202_Used_A_False_Name,How many times in the last year did you use a false name or alias so you couldn't be identified?,DCW_181202.doc,integer,,1,700,,,,PhenX,PX181202340000,,,,,1..700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX181202_Used_A_False_Name_Coded,How many times in the last year did you use a false name or alias so you couldn't be identified?,DCW_181202.doc,encoded values,,,,,,,PhenX,PX181202340100,,,,,000 = respondent did not engage in behavior in the past year,001 - 700 = number of times,777 = don't know,999 = missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX181202_Moved_Without_Paying,How many times in the last year did you move away from a flat or house without paying the final bills or rent?,DCW_181202.doc,integer,,1,700,,,,PhenX,PX181202350000,,,,,1..700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX181202_Moved_Without_Paying_Coded,How many times in the last year did you move away from a flat or house without paying the final bills or rent?,DCW_181202.doc,encoded values,,,,,,,PhenX,PX181202350100,,,,,000 = respondent did not engage in behavior in the past year,001 - 700 = number of times,777 = don't know,999 = missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX181202_Made_Illegal_Copies,How many times in the last year have you made illegal copies of computer software or video files?,DCW_181202.doc,integer,,1,700,,,,PhenX,PX181202360000,,,,,1..700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX181202_Made_Illegal_Copies_Coded,How many times in the last year have you made illegal copies of computer software or video files?,DCW_181202.doc,encoded values,,,,,,,PhenX,PX181202360100,,,,,000 = respondent did not engage in behavior in the past year,001 - 700 = number of times,777 = don't know,999 = missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX181202_Never_Made_The_Payments,How many times in the last year did you buy something on credit and then never made the payments?,DCW_181202.doc,integer,,1,700,,,,PhenX,PX181202370000,,,,,1..700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX181202_Never_Made_The_Payments_Coded,How many times in the last year did you buy something on credit and then never made the payments?,DCW_181202.doc,encoded values,,,,,,,PhenX,PX181202370100,,,,,000 = respondent did not engage in behavior in the past year,001 - 700 = number of times,777 = don't know,999 = missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX181202_Interfered_With_Police,"How many times in the last year did you Interfere with the work of the law by trying to get away from police, by hiding someone that the police were looking for, or by telling a lie to a police officer or judge?",DCW_181202.doc,integer,,1,700,,,,PhenX,PX181202380000,,,,,1..700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX181202_Interfered_With_Police_Coded,"How many times in the last year did you Interfere with the work of the law by trying to get away from police, by hiding someone that the police were looking for, or by telling a lie to a police officer or judge?",DCW_181202.doc,encoded values,,,,,,,PhenX,PX181202380100,,,,,000 = respondent did not engage in behavior in the past year,001 - 700 = number of times,777 = don't know,999 = missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX181202_Suspended_License,How many times in the last year have you driven a vehicle when you did not have a driver's license or after your license had been suspended or disqualified?,DCW_181202.doc,integer,,1,700,,,,PhenX,PX181202390000,,,,,1..700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
