VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX520404_Feel_Sexy_Marijuana,I feel sexy or more interested in sex after smoking marijuana.,DCW_520404.doc,encoded values,,,,,,,PhenX,PX520404370000,,,,,1 = DISAGREE STRONGLY,2 = DISAGREE SOMEWHAT,3 = UNCERTAIN,4 = AGREE SOMEWHAT,5 = AGREE STRONGLY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX520404_Marijuana_Makes_Me_Critical,Marijuana makes me critical and short-tempered.,DCW_520404.doc,encoded values,,,,,,,PhenX,PX520404380000,,,,,1 = DISAGREE STRONGLY,2 = DISAGREE SOMEWHAT,3 = UNCERTAIN,4 = AGREE SOMEWHAT,5 = AGREE STRONGLY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX520404_Get_Munchies_Marijuana,"I get the ""munchies"" (craving for snacks) when I smoke marijuana.",DCW_520404.doc,encoded values,,,,,,,PhenX,PX520404390000,,,,,1 = DISAGREE STRONGLY,2 = DISAGREE SOMEWHAT,3 = UNCERTAIN,4 = AGREE SOMEWHAT,5 = AGREE STRONGLY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX520404_Difficult_Express_Thoughts_Marijuana,It is difficult for me to express my thoughts clearly if I have been smoking marijuana.,DCW_520404.doc,encoded values,,,,,,,PhenX,PX520404400000,,,,,1 = DISAGREE STRONGLY,2 = DISAGREE SOMEWHAT,3 = UNCERTAIN,4 = AGREE SOMEWHAT,5 = AGREE STRONGLY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX520404_Marijuana_Makes_Mouth_Dry,Marijuana makes my mouth seem dry.,DCW_520404.doc,encoded values,,,,,,,PhenX,PX520404410000,,,,,1 = DISAGREE STRONGLY,2 = DISAGREE SOMEWHAT,3 = UNCERTAIN,4 = AGREE SOMEWHAT,5 = AGREE STRONGLY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX520404_Marijuana_Makes_Me_Calm,Marijuana makes me calm.,DCW_520404.doc,encoded values,,,,,,,PhenX,PX520404420000,,,,,1 = DISAGREE STRONGLY,2 = DISAGREE SOMEWHAT,3 = UNCERTAIN,4 = AGREE SOMEWHAT,5 = AGREE STRONGLY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX520404_Marijuana_Changes_Perception_Time_Distance,Marijuana changes my perception of time and distance.,DCW_520404.doc,encoded values,,,,,,,PhenX,PX520404430000,,,,,1 = DISAGREE STRONGLY,2 = DISAGREE SOMEWHAT,3 = UNCERTAIN,4 = AGREE SOMEWHAT,5 = AGREE STRONGLY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX520404_More_Relaxed_Social_Situations_Marijuana,I am more relaxed in social situations if I have been smoking marijuana.,DCW_520404.doc,encoded values,,,,,,,PhenX,PX520404440000,,,,,1 = DISAGREE STRONGLY,2 = DISAGREE SOMEWHAT,3 = UNCERTAIN,4 = AGREE SOMEWHAT,5 = AGREE STRONGLY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX520404_Better_Time_Parties_Marijuana,I have a better time at parties if I am smoking marijuana.,DCW_520404.doc,encoded values,,,,,,,PhenX,PX520404450000,,,,,1 = DISAGREE STRONGLY,2 = DISAGREE SOMEWHAT,3 = UNCERTAIN,4 = AGREE SOMEWHAT,5 = AGREE STRONGLY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX520404_Marijuana_Makes_Reaction_Times_Slower,Marijuana makes reaction times slower.,DCW_520404.doc,encoded values,,,,,,,PhenX,PX520404460000,,,,,1 = DISAGREE STRONGLY,2 = DISAGREE SOMEWHAT,3 = UNCERTAIN,4 = AGREE SOMEWHAT,5 = AGREE STRONGLY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX520404_Do_Things_Normally_Wouldnt__Marijuana,I am more willing to do things that I normally would not do when I smoke marijuana.,DCW_520404.doc,encoded values,,,,,,,PhenX,PX520404470000,,,,,1 = DISAGREE STRONGLY,2 = DISAGREE SOMEWHAT,3 = UNCERTAIN,4 = AGREE SOMEWHAT,5 = AGREE STRONGLY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX520404_Marijuana_High_Similar_To_Alcohol,Smoking marijuana is similar to being “high” from drinking alcohol.,DCW_520404.doc,encoded values,,,,,,,PhenX,PX520404480000,,,,,1 = DISAGREE STRONGLY,2 = DISAGREE SOMEWHAT,3 = UNCERTAIN,4 = AGREE SOMEWHAT,5 = AGREE STRONGLY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
