VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX650701_IntoleranceOfUncertainty_Scale_UnforeseenEvents_Spoil_Everything,"A small unforeseen event can spoil everything, even with the best of planning",DCW_650701.doc,encoded values,,,,,,,PhenX,PX650701110000,,,,,1 = Not all characteristic of me,2 = Not at all/Somewhat characteristic of me,3 = Somewhat characteristic of me,4 = Somewhat/Entirely characteristic of me,5 = Entirely characteristic of me,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX650701_IntoleranceOfUncertainty_Scale_Uncertainty_Paralysis,"When it's time to act, uncertainty paralyses me",DCW_650701.doc,encoded values,,,,,,,PhenX,PX650701120000,,,,,1 = Not all characteristic of me,2 = Not at all/Somewhat characteristic of me,3 = Somewhat characteristic of me,4 = Somewhat/Entirely characteristic of me,5 = Entirely characteristic of me,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX650701_IntoleranceOfUncertainty_Scale_Uncertain_Not_FirstRate,Being uncertain means that I am not first rate,DCW_650701.doc,encoded values,,,,,,,PhenX,PX650701130000,,,,,1 = Not all characteristic of me,2 = Not at all/Somewhat characteristic of me,3 = Somewhat characteristic of me,4 = Somewhat/Entirely characteristic of me,5 = Entirely characteristic of me,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX650701_IntoleranceOfUncertainty_Scale_Uncertain_Cant_GoForward,"When I am uncertain, I can't go forward",DCW_650701.doc,encoded values,,,,,,,PhenX,PX650701140000,,,,,1 = Not all characteristic of me,2 = Not at all/Somewhat characteristic of me,3 = Somewhat characteristic of me,4 = Somewhat/Entirely characteristic of me,5 = Entirely characteristic of me,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX650701_IntoleranceOfUncertainty_Scale_Uncertain_NotFunction_Well,When I am uncertain I can't function very well,DCW_650701.doc,encoded values,,,,,,,PhenX,PX650701150000,,,,,1 = Not all characteristic of me,2 = Not at all/Somewhat characteristic of me,3 = Somewhat characteristic of me,4 = Somewhat/Entirely characteristic of me,5 = Entirely characteristic of me,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX650701_IntoleranceOfUncertainty_Scale_Others_SeemTo_Know,"Unlike me, others always seem to know where they are going with their lives",DCW_650701.doc,encoded values,,,,,,,PhenX,PX650701160000,,,,,1 = Not all characteristic of me,2 = Not at all/Somewhat characteristic of me,3 = Somewhat characteristic of me,4 = Somewhat/Entirely characteristic of me,5 = Entirely characteristic of me,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX650701_IntoleranceOfUncertainty_Scale_Vulnerable_Unhappy_Sad,"Uncertainty makes me vulnerable, unhappy, or sad",DCW_650701.doc,encoded values,,,,,,,PhenX,PX650701170000,,,,,1 = Not all characteristic of me,2 = Not at all/Somewhat characteristic of me,3 = Somewhat characteristic of me,4 = Somewhat/Entirely characteristic of me,5 = Entirely characteristic of me,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX650701_IntoleranceOfUncertainty_Scale_Know_TheFuture,I always want to know what the future has in store for me,DCW_650701.doc,encoded values,,,,,,,PhenX,PX650701180000,,,,,1 = Not all characteristic of me,2 = Not at all/Somewhat characteristic of me,3 = Somewhat characteristic of me,4 = Somewhat/Entirely characteristic of me,5 = Entirely characteristic of me,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX650701_IntoleranceOfUncertainty_Scale_Cant_Stand_Surprise,I can't stand being taken by surprise,DCW_650701.doc,encoded values,,,,,,,PhenX,PX650701190000,,,,,1 = Not all characteristic of me,2 = Not at all/Somewhat characteristic of me,3 = Somewhat characteristic of me,4 = Somewhat/Entirely characteristic of me,5 = Entirely characteristic of me,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX650701_IntoleranceOfUncertainty_Scale_Smallest_Doubt_Stop,The smallest doubt can stop me from acting,DCW_650701.doc,encoded values,,,,,,,PhenX,PX650701200000,,,,,1 = Not all characteristic of me,2 = Not at all/Somewhat characteristic of me,3 = Somewhat characteristic of me,4 = Somewhat/Entirely characteristic of me,5 = Entirely characteristic of me,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX650701_IntoleranceOfUncertainty_Scale_Organize_In_Advance,I should be able to organize everything in advance,DCW_650701.doc,encoded values,,,,,,,PhenX,PX650701210000,,,,,1 = Not all characteristic of me,2 = Not at all/Somewhat characteristic of me,3 = Somewhat characteristic of me,4 = Somewhat/Entirely characteristic of me,5 = Entirely characteristic of me,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX650701_IntoleranceOfUncertainty_Scale_Uncertain_Lack_Confidence,Being uncertain means that I lack confidence,DCW_650701.doc,encoded values,,,,,,,PhenX,PX650701220000,,,,,1 = Not all characteristic of me,2 = Not at all/Somewhat characteristic of me,3 = Somewhat characteristic of me,4 = Somewhat/Entirely characteristic of me,5 = Entirely characteristic of me,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX650701_IntoleranceOfUncertainty_Scale_Unfair_Others_KnowFuture,I think it's unfair that other people seem sure about their future,DCW_650701.doc,encoded values,,,,,,,PhenX,PX650701230000,,,,,1 = Not all characteristic of me,2 = Not at all/Somewhat characteristic of me,3 = Somewhat characteristic of me,4 = Somewhat/Entirely characteristic of me,5 = Entirely characteristic of me,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX650701_IntoleranceOfUncertainty_Scale_Uncertainty_Sleep_Soundly,Uncertainty keeps me from sleeping soundly,DCW_650701.doc,encoded values,,,,,,,PhenX,PX650701240000,,,,,1 = Not all characteristic of me,2 = Not at all/Somewhat characteristic of me,3 = Somewhat characteristic of me,4 = Somewhat/Entirely characteristic of me,5 = Entirely characteristic of me,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX650701_IntoleranceOfUncertainty_Scale_GetAway_Uncertain_Situations,I must get away from all uncertain situations,DCW_650701.doc,encoded values,,,,,,,PhenX,PX650701250000,,,,,1 = Not all characteristic of me,2 = Not at all/Somewhat characteristic of me,3 = Somewhat characteristic of me,4 = Somewhat/Entirely characteristic of me,5 = Entirely characteristic of me,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX650701_IntoleranceOfUncertainty_Scale_Ambiguities_Stress,The ambiguities in life stress me,DCW_650701.doc,encoded values,,,,,,,PhenX,PX650701260000,,,,,1 = Not all characteristic of me,2 = Not at all/Somewhat characteristic of me,3 = Somewhat characteristic of me,4 = Somewhat/Entirely characteristic of me,5 = Entirely characteristic of me,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX650701_IntoleranceOfUncertainty_Scale_Anxious_Undecided_Future,I can't stand being undecided about my future,DCW_650701.doc,encoded values,,,,,,,PhenX,PX650701270000,,,,,1 = Not all characteristic of me,2 = Not at all/Somewhat characteristic of me,3 = Somewhat characteristic of me,4 = Somewhat/Entirely characteristic of me,5 = Entirely characteristic of me,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
