VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Number_Candies_Won_Card7,Number of candies won with card 7.,DCW_530201.doc,integer,,,,,,,PhenX,PX530201090200,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Number_Candies_Lost_Card7,Number of candies lost with card 7.,DCW_530201.doc,integer,,,,,,,PhenX,PX530201090300,,,,,0,1,2,6,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Deck_Chosen_Card_8,Deck card 8 was chosen from,DCW_530201.doc,integer,,,,,,,PhenX,PX530201100100,,,,,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Number_Candies_Won_Card8,Number of candies won with card 8.,DCW_530201.doc,integer,,,,,,,PhenX,PX530201100200,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Number_Candies_Lost_Card8,Number of candies lost with card 8.,DCW_530201.doc,integer,,,,,,,PhenX,PX530201100300,,,,,0,1,2,6,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Deck_Chosen_Card_9,Deck card 9 was chosen from,DCW_530201.doc,integer,,,,,,,PhenX,PX530201110100,,,,,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Number_Candies_Won_Card9,Number of candies won with card 9.,DCW_530201.doc,integer,,,,,,,PhenX,PX530201110200,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Number_Candies_Lost_Card9,Number of candies lost with card 9.,DCW_530201.doc,integer,,,,,,,PhenX,PX530201110300,,,,,0,1,2,6,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Deck_Chosen_Card_10,Deck card 10 was chosen from,DCW_530201.doc,integer,,,,,,,PhenX,PX530201120100,,,,,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Number_Candies_Won_Card10,Number of candies won with card 10.,DCW_530201.doc,integer,,,,,,,PhenX,PX530201120200,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Number_Candies_Lost_Card10,Number of candies lost with card 10.,DCW_530201.doc,integer,,,,,,,PhenX,PX530201120300,,,,,0,1,2,6,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Deck_Chosen_Card_11,Deck card 11 was chosen from,DCW_530201.doc,integer,,,,,,,PhenX,PX530201130100,,,,,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Number_Candies_Won_Card11,Number of candies won with card 11.,DCW_530201.doc,integer,,,,,,,PhenX,PX530201130200,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Number_Candies_Lost_Card11,Number of candies lost with card 11.,DCW_530201.doc,integer,,,,,,,PhenX,PX530201130300,,,,,0,1,2,6,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Deck_Chosen_Card_12,Deck card 12 was chosen from,DCW_530201.doc,integer,,,,,,,PhenX,PX530201140100,,,,,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Number_Candies_Won_Card12,Number of candies won with card 12.,DCW_530201.doc,integer,,,,,,,PhenX,PX530201140200,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Number_Candies_Lost_Card12,Number of candies lost with card 12.,DCW_530201.doc,integer,,,,,,,PhenX,PX530201140300,,,,,0,1,2,6,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Deck_Chosen_Card_13,Deck card 13 was chosen from,DCW_530201.doc,integer,,,,,,,PhenX,PX530201150100,,,,,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Number_Candies_Won_Card13,Number of candies won with card 13.,DCW_530201.doc,integer,,,,,,,PhenX,PX530201150200,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Number_Candies_Lost_Card13,Number of candies lost with card 13.,DCW_530201.doc,integer,,,,,,,PhenX,PX530201150300,,,,,0,1,2,6,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Deck_Chosen_Card_14,Deck card 14 was chosen from,DCW_530201.doc,integer,,,,,,,PhenX,PX530201160100,,,,,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Number_Candies_Won_Card14,Number of candies won with card 14.,DCW_530201.doc,integer,,,,,,,PhenX,PX530201160200,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Number_Candies_Lost_Card14,Number of candies lost with card 14.,DCW_530201.doc,integer,,,,,,,PhenX,PX530201160300,,,,,0,1,2,6,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Deck_Chosen_Card_15,Deck card 15 was chosen from,DCW_530201.doc,integer,,,,,,,PhenX,PX530201170100,,,,,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Number_Candies_Won_Card15,Number of candies won with card 15.,DCW_530201.doc,integer,,,,,,,PhenX,PX530201170200,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Number_Candies_Lost_Card15,Number of candies lost with card 15.,DCW_530201.doc,integer,,,,,,,PhenX,PX530201170300,,,,,0,1,2,6,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Deck_Chosen_Card_16,Deck card 16 was chosen from,DCW_530201.doc,integer,,,,,,,PhenX,PX530201180100,,,,,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Number_Candies_Won_Card16,Number of candies won with card 16.,DCW_530201.doc,integer,,,,,,,PhenX,PX530201180200,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Number_Candies_Lost_Card16,Number of candies lost with card 16.,DCW_530201.doc,integer,,,,,,,PhenX,PX530201180300,,,,,0,1,2,6,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Deck_Chosen_Card_17,Deck card 17 was chosen from,DCW_530201.doc,integer,,,,,,,PhenX,PX530201190100,,,,,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Number_Candies_Won_Card17,Number of candies won with card 17.,DCW_530201.doc,integer,,,,,,,PhenX,PX530201190200,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Number_Candies_Lost_Card17,Number of candies lost with card 17.,DCW_530201.doc,integer,,,,,,,PhenX,PX530201190300,,,,,0,1,2,6,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Deck_Chosen_Card_18,Deck card 18 was chosen from,DCW_530201.doc,integer,,,,,,,PhenX,PX530201200100,,,,,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Number_Candies_Won_Card18,Number of candies won with card 18.,DCW_530201.doc,integer,,,,,,,PhenX,PX530201200200,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Number_Candies_Lost_Card18,Number of candies lost with card 18.,DCW_530201.doc,integer,,,,,,,PhenX,PX530201200300,,,,,0,1,2,6,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Deck_Chosen_Card_19,Deck card 19 was chosen from,DCW_530201.doc,integer,,,,,,,PhenX,PX530201210100,,,,,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Number_Candies_Won_Card19,Number of candies won with card 19.,DCW_530201.doc,integer,,,,,,,PhenX,PX530201210200,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Number_Candies_Lost_Card19,Number of candies lost with card 19.,DCW_530201.doc,integer,,,,,,,PhenX,PX530201210300,,,,,0,1,2,6,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Deck_Chosen_Card_20,Deck card 20 was chosen from,DCW_530201.doc,integer,,,,,,,PhenX,PX530201220100,,,,,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Number_Candies_Won_Card20,Number of candies won with card 20.,DCW_530201.doc,integer,,,,,,,PhenX,PX530201220200,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Number_Candies_Lost_Card20,Number of candies lost with card 20.,DCW_530201.doc,integer,,,,,,,PhenX,PX530201220300,,,,,0,1,2,6,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Deck_Chosen_Card_21,Deck card 21 was chosen from,DCW_530201.doc,integer,,,,,,,PhenX,PX530201230100,,,,,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Number_Candies_Won_Card21,Number of candies won with card 21.,DCW_530201.doc,integer,,,,,,,PhenX,PX530201230200,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Number_Candies_Lost_Card21,Number of candies lost with card 21.,DCW_530201.doc,integer,,,,,,,PhenX,PX530201230300,,,,,0,1,2,6,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Deck_Chosen_Card_22,Deck card 22 was chosen from,DCW_530201.doc,integer,,,,,,,PhenX,PX530201240100,,,,,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Number_Candies_Won_Card22,Number of candies won with card 22.,DCW_530201.doc,integer,,,,,,,PhenX,PX530201240200,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Number_Candies_Lost_Card22,Number of candies lost with card 22.,DCW_530201.doc,integer,,,,,,,PhenX,PX530201240300,,,,,0,1,2,6,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Deck_Chosen_Card_23,Deck card 23 was chosen from,DCW_530201.doc,integer,,,,,,,PhenX,PX530201250100,,,,,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Number_Candies_Won_Card23,Number of candies won with card 23.,DCW_530201.doc,integer,,,,,,,PhenX,PX530201250200,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Number_Candies_Lost_Card23,Number of candies lost with card 23.,DCW_530201.doc,integer,,,,,,,PhenX,PX530201250300,,,,,0,1,2,6,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Deck_Chosen_Card_24,Deck card 24 was chosen from,DCW_530201.doc,integer,,,,,,,PhenX,PX530201260100,,,,,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Number_Candies_Won_Card24,Number of candies won with card 24.,DCW_530201.doc,integer,,,,,,,PhenX,PX530201260200,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Number_Candies_Lost_Card24,Number of candies lost with card 24.,DCW_530201.doc,integer,,,,,,,PhenX,PX530201260300,,,,,0,1,2,6,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Deck_Chosen_Card_25,Deck card 25 was chosen from,DCW_530201.doc,integer,,,,,,,PhenX,PX530201270100,,,,,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Number_Candies_Won_Card25,Number of candies won with card 25.,DCW_530201.doc,integer,,,,,,,PhenX,PX530201270200,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Number_Candies_Lost_Card25,Number of candies lost with card 25.,DCW_530201.doc,integer,,,,,,,PhenX,PX530201270300,,,,,0,1,2,6,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Deck_Chosen_Card_26,Deck card 26 was chosen from,DCW_530201.doc,integer,,,,,,,PhenX,PX530201280100,,,,,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Number_Candies_Won_Card26,Number of candies won with card 26.,DCW_530201.doc,integer,,,,,,,PhenX,PX530201280200,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Number_Candies_Lost_Card26,Number of candies lost with card 26.,DCW_530201.doc,integer,,,,,,,PhenX,PX530201280300,,,,,0,1,2,6,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Deck_Chosen_Card_27,Deck card 27 was chosen from,DCW_530201.doc,integer,,,,,,,PhenX,PX530201290100,,,,,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Number_Candies_Won_Card27,Number of candies won with card 27.,DCW_530201.doc,integer,,,,,,,PhenX,PX530201290200,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Number_Candies_Lost_Card27,Number of candies lost with card 27.,DCW_530201.doc,integer,,,,,,,PhenX,PX530201290300,,,,,0,1,2,6,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Deck_Chosen_Card_28,Deck card 28 was chosen from,DCW_530201.doc,integer,,,,,,,PhenX,PX530201300100,,,,,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Number_Candies_Won_Card28,Number of candies won with card 28.,DCW_530201.doc,integer,,,,,,,PhenX,PX530201300200,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Number_Candies_Lost_Card28,Number of candies lost with card 28.,DCW_530201.doc,integer,,,,,,,PhenX,PX530201300300,,,,,0,1,2,6,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Deck_Chosen_Card_29,Deck card 29 was chosen from,DCW_530201.doc,integer,,,,,,,PhenX,PX530201310100,,,,,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Number_Candies_Won_Card29,Number of candies won with card 29.,DCW_530201.doc,integer,,,,,,,PhenX,PX530201310200,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Number_Candies_Lost_Card29,Number of candies lost with card 29.,DCW_530201.doc,integer,,,,,,,PhenX,PX530201310300,,,,,0,1,2,6,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Deck_Chosen_Card_30,Deck card 30 was chosen from,DCW_530201.doc,integer,,,,,,,PhenX,PX530201320100,,,,,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Number_Candies_Won_Card30,Number of candies won with card 30.,DCW_530201.doc,integer,,,,,,,PhenX,PX530201320200,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Number_Candies_Lost_Card30,Number of candies lost with card 30.,DCW_530201.doc,integer,,,,,,,PhenX,PX530201320300,,,,,0,1,2,6,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Deck_Chosen_Card_31,Deck card 31 was chosen from,DCW_530201.doc,integer,,,,,,,PhenX,PX530201330100,,,,,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Number_Candies_Won_Card31,Number of candies won with card 31.,DCW_530201.doc,integer,,,,,,,PhenX,PX530201330200,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Number_Candies_Lost_Card31,Number of candies lost with card 31.,DCW_530201.doc,integer,,,,,,,PhenX,PX530201330300,,,,,0,1,2,6,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Deck_Chosen_Card_32,Deck card 32 was chosen from,DCW_530201.doc,integer,,,,,,,PhenX,PX530201340100,,,,,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Number_Candies_Won_Card32,Number of candies won with card 32.,DCW_530201.doc,integer,,,,,,,PhenX,PX530201340200,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Number_Candies_Lost_Card32,Number of candies lost with card 32.,DCW_530201.doc,integer,,,,,,,PhenX,PX530201340300,,,,,0,1,2,6,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Deck_Chosen_Card_33,Deck card 33 was chosen from,DCW_530201.doc,integer,,,,,,,PhenX,PX530201350100,,,,,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Number_Candies_Won_Card33,Number of candies won with card 33.,DCW_530201.doc,integer,,,,,,,PhenX,PX530201350200,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Number_Candies_Lost_Card33,Number of candies lost with card 33.,DCW_530201.doc,integer,,,,,,,PhenX,PX530201350300,,,,,0,1,2,6,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
